crop_path,source,source_ref,instance_id,view_idx,faction,unit_slug,suggested_by,confidence,labeller,split,created_at,notes
scripts/warhammer_com/images/chaos_space_marines/red_corsairs_upgrades_transfers/clean/99120102226_RedCorsairsUpgradesTransfers7.jpg,gw_shop,,,,chaos_space_marines,red_corsairs_upgrades_transfers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/chaos_space_marines/red_corsairs_upgrades_transfers/clean/99120102226_RedCorsairsUpgradesTransfers8.jpg,gw_shop,,,,chaos_space_marines,red_corsairs_upgrades_transfers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/chaos_space_marines/rubic_marines/clean/99120102063_RubicMarines01.jpg,gw_shop,,,,chaos_space_marines,rubic_marines,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/chaos_space_marines/rubic_marines/clean/99120102063_RubicMarines04.jpg,gw_shop,,,,chaos_space_marines,rubic_marines,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/chaos_space_marines/rubic_marines/clean/99120102063_RubicMarines05.jpg,gw_shop,,,,chaos_space_marines,rubic_marines,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/chaos_space_marines/triumvirateofthe_primarch/clean/99120101177_TriumvirateofthePrimarch06.jpg,gw_shop,,,,chaos_space_marines,triumvirateofthe_primarch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/chaos_space_marines/triumvirateofthe_primarch/clean/99120101177_TriumvirateofthePrimarch07.jpg,gw_shop,,,,chaos_space_marines,triumvirateofthe_primarch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/chaos_space_marines/triumvirateofthe_primarch/clean/99120101177_TriumvirateofthePrimarch13.jpg,gw_shop,,,,chaos_space_marines,triumvirateofthe_primarch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/chaos_space_marines/ts_rubric_marines_repackage_stock/clean/99120102130_TSRubricMarinesRepackageStock.jpg,gw_shop,,,,chaos_space_marines,ts_rubric_marines_repackage_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/azrael/clean/99120101379_Azrael1.jpg,gw_shop,,,,space_marines,azrael,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/azrael/clean/99120101379_Azrael2.jpg,gw_shop,,,,space_marines,azrael,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/azrael_stock/clean/99120101379_AzraelStock.jpg,gw_shop,,,,space_marines,azrael_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_asmodai/clean/99120101403_DAAsmodai1.jpg,gw_shop,,,,space_marines,da_asmodai,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_asmodai/clean/99120101403_DAAsmodaiALT.jpg,gw_shop,,,,space_marines,da_asmodai,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_belial_grand_masterofthe_deathwing/clean/99120101404_DABelialGrandMasteroftheDeathwing1.jpg,gw_shop,,,,space_marines,da_belial_grand_masterofthe_deathwing,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_belial_grand_masterofthe_deathwing_stock/clean/99120101404_DABelialGrandMasteroftheDeathwingSTOCK.jpg,gw_shop,,,,space_marines,da_belial_grand_masterofthe_deathwing_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_deathwing_knights/clean/99120101405_DADeathwingKnights1.jpg,gw_shop,,,,space_marines,da_deathwing_knights,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_deathwing_knights/clean/99120101405_DADeathwingKnights4.jpg,gw_shop,,,,space_marines,da_deathwing_knights,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_deathwing_knights_stock/clean/99120101405_DADeathwingKnightsStock.jpg,gw_shop,,,,space_marines,da_deathwing_knights_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_inner_circle_companions/clean/99120101407_DAInnerCircleCompanions1.jpg,gw_shop,,,,space_marines,da_inner_circle_companions,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_inner_circle_companions/clean/99120101407_DAInnerCircleCompanions2.jpg,gw_shop,,,,space_marines,da_inner_circle_companions,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_inner_circle_companions/clean/99120101407_DAInnerCircleCompanions4.jpg,gw_shop,,,,space_marines,da_inner_circle_companions,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_inner_circle_companions/clean/99120101407_DAInnerCircleCompanions5.jpg,gw_shop,,,,space_marines,da_inner_circle_companions,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_inner_circle_companions_stock/clean/99120101407_DAInnerCircleCompanionsStock.jpg,gw_shop,,,,space_marines,da_inner_circle_companions_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/da_lion_el_johnson_stock/clean/99120101378_DALionElJohnsonStock.jpg,gw_shop,,,,space_marines,da_lion_el_johnson_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/dacp/clean/99120101406_DACP1.jpg,gw_shop,,,,space_marines,dacp,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/dacp/clean/99120101406_DACP2.jpg,gw_shop,,,,space_marines,dacp,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/dacp/clean/99120101406_DACP3.jpg,gw_shop,,,,space_marines,dacp,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/dacp/clean/99120101406_DACP4.jpg,gw_shop,,,,space_marines,dacp,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/dacp_stock/clean/99120101406_DACPStock.jpg,gw_shop,,,,space_marines,dacp_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/dark_angels_interrogator_chaplain/clean/99070101011_DarkAngelsInterrogatorChaplain01.jpg,gw_shop,,,,space_marines,dark_angels_interrogator_chaplain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/dark_angels_interrogator_chaplain/clean/99070101011_DarkAngelsInterrogatorChaplain02.jpg,gw_shop,,,,space_marines,dark_angels_interrogator_chaplain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/dark_angels_interrogator_chaplain/clean/99070101011_DarkAngelsInterrogatorChaplain03.jpg,gw_shop,,,,space_marines,dark_angels_interrogator_chaplain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/dark_angels_interrogator_chaplain_rp/clean/99070101035_DarkAngelsInterrogatorChaplainRP02.jpg,gw_shop,,,,space_marines,dark_angels_interrogator_chaplain_rp,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/eng_da_deathwing_assault/clean/60010101006_EngDADeathwingAssault04.jpg,gw_shop,,,,space_marines,eng_da_deathwing_assault,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/ezekiel_update/clean/99060101326_EzekielUpdate2.jpg,gw_shop,,,,space_marines,ezekiel_update,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/lions_retinue/clean/99120101410_LionsRetinue1.jpg,gw_shop,,,,space_marines,lions_retinue,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/lions_retinue/clean/99120101410_LionsRetinue11.jpg,gw_shop,,,,space_marines,lions_retinue,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/lions_retinue/clean/99120101410_LionsRetinue3.jpg,gw_shop,,,,space_marines,lions_retinue,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/lions_retinue/clean/99120101410_LionsRetinue9.jpg,gw_shop,,,,space_marines,lions_retinue,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/master_lazarus/clean/99120101267_MasterLazarus01.jpg,gw_shop,,,,space_marines,master_lazarus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/master_lazarus/clean/99120101267_MasterLazarus02.jpg,gw_shop,,,,space_marines,master_lazarus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/master_lazarus_details_extras/clean/99120101267_MasterLazarusDetailsExtras.jpg,gw_shop,,,,space_marines,master_lazarus_details_extras,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/master_lazarus_details_extras/clean/99120101267_MasterLazarusDetailsExtras2.jpg,gw_shop,,,,space_marines,master_lazarus_details_extras,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/ravenwing_command/clean/99120101097_RavenwingCommand01.jpg,gw_shop,,,,space_marines,ravenwing_command,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/sammael_corvex/clean/99810101020_SammaelCorvex01.jpg,gw_shop,,,,space_marines,sammael_corvex,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/sammael_corvex/clean/99810101020_SammaelCorvex02.jpg,gw_shop,,,,space_marines,sammael_corvex,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/dark_angels/sammael_corvex/clean/99810101020_SammaelCorvex03.jpg,gw_shop,,,,space_marines,sammael_corvex,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/biologus_putrifier/clean/99070102005_BiologusPutrifier01.jpg,gw_shop,,,,chaos_space_marines,biologus_putrifier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/biologus_putrifier/clean/99070102005_BiologusPutrifier03.jpg,gw_shop,,,,chaos_space_marines,biologus_putrifier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/bloat_drone/clean/99120102077_BloatDrone01.jpg,gw_shop,,,,chaos_space_marines,bloat_drone,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/bloat_drone/clean/99120102077_BloatDrone02.jpg,gw_shop,,,,chaos_space_marines,bloat_drone,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/bloat_drone/clean/99120102077_BloatDrone03.jpg,gw_shop,,,,chaos_space_marines,bloat_drone,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/bloat_drone/clean/99120102077_BloatDrone04.jpg,gw_shop,,,,chaos_space_marines,bloat_drone,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/chaos_space_marine_death_guard_lordof_poxes/clean/99120102198_ChaosSpaceMarineDeathGuardLordofPoxes1.jpg,gw_shop,,,,chaos_space_marines,chaos_space_marine_death_guard_lordof_poxes,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/chaos_space_marine_death_guard_lordof_poxes/clean/99120102198_ChaosSpaceMarineDeathGuardLordofPoxes4.jpg,gw_shop,,,,chaos_space_marines,chaos_space_marine_death_guard_lordof_poxes,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/crawler/clean/99120102075_Crawler01.jpg,gw_shop,,,,chaos_space_marines,crawler,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/crawler/clean/99120102075_Crawler02.jpg,gw_shop,,,,chaos_space_marines,crawler,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/crawler/clean/99120102075_Crawler04.jpg,gw_shop,,,,chaos_space_marines,crawler,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/csmdg_poxwalkers_feature/clean/99120102115_CSMDGPoxwalkersFeature1.jpg,gw_shop,,,,chaos_space_marines,csmdg_poxwalkers_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/csmdg_poxwalkers_feature/clean/99120102115_CSMDGPoxwalkersFeature2.jpg,gw_shop,,,,chaos_space_marines,csmdg_poxwalkers_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/csmdg_poxwalkers_stock/clean/99120102115_CSMDGPoxwalkersStock.jpg,gw_shop,,,,chaos_space_marines,csmdg_poxwalkers_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/daemon_primarch_mortarion/clean/99120102072_DaemonPrimarchMortarion01.jpg,gw_shop,,,,chaos_space_marines,daemon_primarch_mortarion,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/daemon_primarch_mortarion/clean/99120102072_DaemonPrimarchMortarion02.jpg,gw_shop,,,,chaos_space_marines,daemon_primarch_mortarion,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/daemon_primarch_mortarion/clean/99120102072_DaemonPrimarchMortarion03.jpg,gw_shop,,,,chaos_space_marines,daemon_primarch_mortarion,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_blight_lord_terminators/clean/99120102074_DeathGuardBlightLordTerminators01.jpg,gw_shop,,,,chaos_space_marines,death_guard_blight_lord_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_blight_lord_terminators/clean/99120102074_DeathGuardBlightLordTerminators02.jpg,gw_shop,,,,chaos_space_marines,death_guard_blight_lord_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_blight_lord_terminators/clean/99120102074_DeathGuardBlightLordTerminators03.jpg,gw_shop,,,,chaos_space_marines,death_guard_blight_lord_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_blight_lord_terminators/clean/99120102074_DeathGuardBlightLordTerminators05.jpg,gw_shop,,,,chaos_space_marines,death_guard_blight_lord_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_blight_lord_terminators/clean/99120102074_DeathGuardBlightLordTerminators10.jpg,gw_shop,,,,chaos_space_marines,death_guard_blight_lord_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_blight_lord_terminators/clean/99120102074_DeathGuardBlightLordTerminators11.jpg,gw_shop,,,,chaos_space_marines,death_guard_blight_lord_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_blight_lord_terminators/clean/99120102074_DeathGuardBlightLordTerminators12.jpg,gw_shop,,,,chaos_space_marines,death_guard_blight_lord_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_blight_lord_terminators/clean/99120102074_DeathGuardBlightLordTerminators13.jpg,gw_shop,,,,chaos_space_marines,death_guard_blight_lord_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_blight_lord_terminators/clean/99120102074_DeathGuardBlightLordTerminators14.jpg,gw_shop,,,,chaos_space_marines,death_guard_blight_lord_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_foul_blight_spawn/clean/99070102002_DeathGuardFoulBlightSpawn01.jpg,gw_shop,,,,chaos_space_marines,death_guard_foul_blight_spawn,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_scribbus_wretch/clean/99070102003_DeathGuardScribbusWretch01.jpg,gw_shop,,,,chaos_space_marines,death_guard_scribbus_wretch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/death_guard_typhus/clean/99120102076_DeathGuardTyphus01.jpg,gw_shop,,,,chaos_space_marines,death_guard_typhus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/deathguard_champion/clean/99070102007_DeathguardChampion01.jpg,gw_shop,,,,chaos_space_marines,deathguard_champion,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/deathguard_champion/clean/99070102007_DeathguardChampion02.jpg,gw_shop,,,,chaos_space_marines,deathguard_champion,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/deathshroud_bodyguard/clean/99120102073_DeathshroudBodyguard01.jpg,gw_shop,,,,chaos_space_marines,deathshroud_bodyguard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/deathshroud_bodyguard/clean/99120102073_DeathshroudBodyguard08.jpg,gw_shop,,,,chaos_space_marines,deathshroud_bodyguard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/deathshroud_bodyguard/clean/99120102073_DeathshroudBodyguard09.jpg,gw_shop,,,,chaos_space_marines,deathshroud_bodyguard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/deathshroud_bodyguard/clean/99120102073_DeathshroudBodyguard10.jpg,gw_shop,,,,chaos_space_marines,deathshroud_bodyguard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_chosenof_mortarion/clean/99120102114_DGChosenofMortarionLead.jpg,gw_shop,,,,chaos_space_marines,dg_chosenof_mortarion,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_chosenof_mortarion_feature/clean/99120102114_DGChosenofMortarionFeature.jpg,gw_shop,,,,chaos_space_marines,dg_chosenof_mortarion_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol01.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol02.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol03.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol04.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol05.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol06.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol07.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol08.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol10.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_combat_patrol/clean/99120102194_DGCombatPatrol12.jpg,gw_shop,,,,chaos_space_marines,dg_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_icon_bearer/clean/99070102006_DGIconBearer01.jpg,gw_shop,,,,chaos_space_marines,dg_icon_bearer,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_icon_bearer/clean/99070102006_DGIconBearer02.jpg,gw_shop,,,,chaos_space_marines,dg_icon_bearer,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_lordof_virulence/clean/99120102117_DGLordofVirulenceLead.jpg,gw_shop,,,,chaos_space_marines,dg_lordof_virulence,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_lordof_virulence_feature/clean/99120102117_DGLordofVirulenceFeature.jpg,gw_shop,,,,chaos_space_marines,dg_lordof_virulence_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_lordof_virulence_stock/clean/99120102117_DGLordofVirulenceStock.jpg,gw_shop,,,,chaos_space_marines,dg_lordof_virulence_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_miasmic_malignifier/clean/99120102118_DGMiasmicMalignifierLead.jpg,gw_shop,,,,chaos_space_marines,dg_miasmic_malignifier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_miasmic_malignifier_feature/clean/99120102118_DGMiasmicMalignifierFeature.jpg,gw_shop,,,,chaos_space_marines,dg_miasmic_malignifier_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/dg_miasmic_malignifier_stock/clean/99120102118_DGMiasmicMalignifierStock.jpg,gw_shop,,,,chaos_space_marines,dg_miasmic_malignifier_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/etb_death_guard_blighthauler/clean/99120102080_ETBDeathGuardBlighthauler01.jpg,gw_shop,,,,chaos_space_marines,etb_death_guard_blighthauler,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/etb_death_guard_blighthauler/clean/99120102080_ETBDeathGuardBlighthauler02.jpg,gw_shop,,,,chaos_space_marines,etb_death_guard_blighthauler,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/etb_death_guard_blighthauler/clean/99120102080_ETBDeathGuardBlighthauler03.jpg,gw_shop,,,,chaos_space_marines,etb_death_guard_blighthauler,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/lord_felthius_cohort/clean/99120102150_LordFelthiusCohortLead.jpg,gw_shop,,,,chaos_space_marines,lord_felthius_cohort,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/death_guard/rotbone/clean/99070102004_Rotbone01.jpg,gw_shop,,,,chaos_space_marines,rotbone,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/corvus_blackstar/clean/99120109002_CorvusBlackstar01.jpg,gw_shop,,,,space_marines,corvus_blackstar,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/corvus_blackstar/clean/99120109002_CorvusBlackstar02.jpg,gw_shop,,,,space_marines,corvus_blackstar,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/corvus_blackstar/clean/99120109002_CorvusBlackstar03.jpg,gw_shop,,,,space_marines,corvus_blackstar,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/corvus_blackstar/clean/99120109002_CorvusBlackstar04.jpg,gw_shop,,,,space_marines,corvus_blackstar,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/corvus_blackstar/clean/99120109002_CorvusBlackstar10.jpg,gw_shop,,,,space_marines,corvus_blackstar,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/cpt_artemis_mto/clean/99070109002_CPTArtemisMTO2.jpg,gw_shop,,,,space_marines,cpt_artemis_mto,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/deathwatch_watchmaster/clean/99070109003_DeathwatchWatchmaster01.jpg,gw_shop,,,,space_marines,deathwatch_watchmaster,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/deathwatch_watchmaster/clean/99070109003_DeathwatchWatchmaster04.jpg,gw_shop,,,,space_marines,deathwatch_watchmaster,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/deathwatch_watchmaster_stock/clean/99070109008_DeathwatchWatchmasterStock.jpg,gw_shop,,,,space_marines,deathwatch_watchmaster_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/kt_deathwatch/clean/99120108119_KTDeathwatch03.jpg,gw_shop,,,,space_marines,kt_deathwatch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/kt_deathwatch/clean/99120108119_KTDeathwatch04.jpg,gw_shop,,,,space_marines,kt_deathwatch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/kt_deathwatch/clean/99120108119_KTDeathwatch05.jpg,gw_shop,,,,space_marines,kt_deathwatch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/kt_deathwatch/clean/99120108119_KTDeathwatch06.jpg,gw_shop,,,,space_marines,kt_deathwatch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/deathwatch/kt_deathwatch/clean/99120108119_KTDeathwatch10.jpg,gw_shop,,,,space_marines,kt_deathwatch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/drukhari/cronos/clean/99120112030_Cronos01.jpg,gw_shop,,,,drukhari,cronos,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/drukhari/de_void_raven_bomber/clean/99120112020_DEVoidRavenBomber01.jpg,gw_shop,,,,drukhari,de_void_raven_bomber,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/drukhari/de_void_raven_bomber/clean/99120112020_DEVoidRavenBomber02.jpg,gw_shop,,,,drukhari,de_void_raven_bomber,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/drukhari/de_void_raven_bomber/clean/99120112020_DEVoidRavenBomber03.jpg,gw_shop,,,,drukhari,de_void_raven_bomber,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/drukhari/de_void_raven_bomber/clean/99120112020_DEVoidRavenBomber04.jpg,gw_shop,,,,drukhari,de_void_raven_bomber,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/drukhari/de_void_raven_bomber/clean/99120112020_DEVoidRavenBomber05.jpg,gw_shop,,,,drukhari,de_void_raven_bomber,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/drukhari/de_void_raven_bomber/clean/99120112020_DEVoidRavenBomber06.jpg,gw_shop,,,,drukhari,de_void_raven_bomber,scraped,,,gallery,2026-04-16T22:29:40Z,
